season,round,race_name,driver_id,stop,lap,duration
2020,2,Styrian Grand Prix,ricciardo,1,37,21.603
2020,2,Styrian Grand Prix,grosjean,1,37,22.444
2020,2,Styrian Grand Prix,perez,1,38,22.761
2020,2,Styrian Grand Prix,norris,1,39,22.406
2020,2,Styrian Grand Prix,giovinazzi,1,39,21.667
2020,2,Styrian Grand Prix,raikkonen,1,44,21.459
2020,2,Styrian Grand Prix,gasly,2,49,22.280
2020,2,Styrian Grand Prix,sainz,2,66,21.873
2020,2,Styrian Grand Prix,max_verstappen,2,68,21.091
2020,3,Hungarian Grand Prix,kvyat,1,1,23.568
2020,3,Hungarian Grand Prix,leclerc,1,2,22.266
2020,3,Hungarian Grand Prix,bottas,1,2,21.906
2020,3,Hungarian Grand Prix,hamilton,1,3,22.320
2020,3,Hungarian Grand Prix,stroll,1,3,23.081
2020,3,Hungarian Grand Prix,vettel,1,3,28.286
2020,3,Hungarian Grand Prix,perez,1,3,23.263
2020,3,Hungarian Grand Prix,sainz,1,3,27.131
2020,3,Hungarian Grand Prix,albon,1,3,23.046
2020,3,Hungarian Grand Prix,latifi,1,3,21.596
2020,3,Hungarian Grand Prix,gasly,1,3,22.740
2020,3,Hungarian Grand Prix,raikkonen,1,3,22.299
2020,3,Hungarian Grand Prix,max_verstappen,1,4,21.529
2020,3,Hungarian Grand Prix,ricciardo,1,4,21.920
2020,3,Hungarian Grand Prix,ocon,1,4,24.281
2020,3,Hungarian Grand Prix,norris,1,4,23.012
2020,3,Hungarian Grand Prix,russell,1,4,21.184
2020,3,Hungarian Grand Prix,giovinazzi,1,4,22.283
2020,3,Hungarian Grand Prix,latifi,2,4,36.335
2020,3,Hungarian Grand Prix,kvyat,2,18,22.685
2020,3,Hungarian Grand Prix,russell,2,19,21.367
2020,3,Hungarian Grand Prix,leclerc,2,20,22.564
2020,3,Hungarian Grand Prix,giovinazzi,2,20,23.082
2020,3,Hungarian Grand Prix,vettel,2,29,21.880
2020,3,Hungarian Grand Prix,ocon,2,31,21.860
2020,3,Hungarian Grand Prix,bottas,2,33,21.644
2020,3,Hungarian Grand Prix,latifi,3,31,28.367
2020,3,Hungarian Grand Prix,raikkonen,2,33,27.128
2020,3,Hungarian Grand Prix,albon,2,34,22.174
2020,3,Hungarian Grand Prix,grosjean,1,34,22.591
2020,3,Hungarian Grand Prix,stroll,2,35,22.534
2020,3,Hungarian Grand Prix,kevin_magnussen,1,35,23.621
2020,3,Hungarian Grand Prix,perez,2,35,22.051
2020,3,Hungarian Grand Prix,norris,2,35,22.742
2020,3,Hungarian Grand Prix,max_verstappen,2,36,21.268
2020,3,Hungarian Grand Prix,hamilton,2,37,22.264
2020,3,Hungarian Grand Prix,sainz,2,40,22.438
2020,3,Hungarian Grand Prix,giovinazzi,3,40,21.831
2020,3,Hungarian Grand Prix,latifi,4,39,21.802
2020,3,Hungarian Grand Prix,ricciardo,2,43,22.073
2020,3,Hungarian Grand Prix,bottas,3,49,21.572
2020,3,Hungarian Grand Prix,russell,3,50,22.048
2020,3,Hungarian Grand Prix,stroll,3,52,22.057
2020,3,Hungarian Grand Prix,latifi,5,52,25.767
2020,3,Hungarian Grand Prix,hamilton,3,66,22.426
2020,4,British Grand Prix,albon,1,6,28.834
2020,4,British Grand Prix,ricciardo,1,12,29.559
2020,4,British Grand Prix,norris,1,12,30.289
2020,4,British Grand Prix,ocon,1,12,30.768
2020,4,British Grand Prix,vettel,1,12,29.439
2020,4,British Grand Prix,gasly,1,12,29.414
2020,4,British Grand Prix,giovinazzi,1,12,28.355
2020,4,British Grand Prix,raikkonen,1,12,36.590
2020,4,British Grand Prix,russell,1,12,29.302
2020,4,British Grand Prix,latifi,1,12,31.371
2020,4,British Grand Prix,hamilton,1,13,28.805
2020,4,British Grand Prix,bottas,1,13,30.571
2020,4,British Grand Prix,max_verstappen,1,13,28.208
2020,4,British Grand Prix,leclerc,1,13,29.520
2020,4,British Grand Prix,sainz,1,13,28.487
2020,4,British Grand Prix,stroll,1,13,28.716
2020,4,British Grand Prix,albon,2,30,33.308
2020,4,British Grand Prix,grosjean,1,36,33.816
2020,4,British Grand Prix,raikkonen,2,47,44.085
2020,4,British Grand Prix,max_verstappen,2,50,28.273
2020,4,British Grand Prix,bottas,2,50,33.602
2020,4,British Grand Prix,sainz,2,51,36.278
2020,5,70th Anniversary Grand Prix,albon,1,6,28.417
2020,5,70th Anniversary Grand Prix,gasly,1,7,28.356
2020,5,70th Anniversary Grand Prix,giovinazzi,1,7,27.892
2020,5,70th Anniversary Grand Prix,russell,1,8,28.391
2020,5,70th Anniversary Grand Prix,kevin_magnussen,1,9,28.934
2020,5,70th Anniversary Grand Prix,latifi,1,9,28.696
2020,5,70th Anniversary Grand Prix,norris,1,12,27.949
2020,5,70th Anniversary Grand Prix,bottas,1,13,28.408
2020,5,70th Anniversary Grand Prix,hamilton,1,14,28.406
2020,5,70th Anniversary Grand Prix,ricciardo,1,14,28.587
2020,5,70th Anniversary Grand Prix,hulkenberg,1,15,28.981
2020,5,70th Anniversary Grand Prix,grosjean,1,17,29.377
2020,5,70th Anniversary Grand Prix,stroll,1,18,28.235
2020,5,70th Anniversary Grand Prix,leclerc,1,18,29.419
2020,5,70th Anniversary Grand Prix,kvyat,1,19,28.036
2020,5,70th Anniversary Grand Prix,kevin_magnussen,2,20,29.389
2020,5,70th Anniversary Grand Prix,sainz,1,22,35.864
2020,5,70th Anniversary Grand Prix,ocon,1,22,28.093
2020,5,70th Anniversary Grand Prix,vettel,1,22,28.167
2020,5,70th Anniversary Grand Prix,gasly,2,23,28.306
2020,5,70th Anniversary Grand Prix,russell,2,24,28.331
2020,5,70th Anniversary Grand Prix,max_verstappen,1,26,29.115
2020,5,70th Anniversary Grand Prix,ricciardo,2,26,28.167
2020,5,70th Anniversary Grand Prix,raikkonen,1,26,29.296
2020,5,70th Anniversary Grand Prix,latifi,2,26,28.086
2020,5,70th Anniversary Grand Prix,norris,2,29,28.874
2020,5,70th Anniversary Grand Prix,hulkenberg,2,30,28.386
2020,5,70th Anniversary Grand Prix,albon,2,30,27.858
2020,5,70th Anniversary Grand Prix,stroll,2,31,27.974
2020,5,70th Anniversary Grand Prix,max_verstappen,2,32,28.986
2020,5,70th Anniversary Grand Prix,bottas,2,32,28.188
2020,5,70th Anniversary Grand Prix,vettel,2,33,28.352
2020,5,70th Anniversary Grand Prix,giovinazzi,2,33,27.693
2020,5,70th Anniversary Grand Prix,sainz,2,34,28.772
2020,5,70th Anniversary Grand Prix,kvyat,2,35,28.365
2020,5,70th Anniversary Grand Prix,ricciardo,3,35,28.057
2020,5,70th Anniversary Grand Prix,grosjean,2,38,29.803
2020,5,70th Anniversary Grand Prix,russell,3,39,28.692
2020,5,70th Anniversary Grand Prix,hamilton,2,41,29.402
2020,5,70th Anniversary Grand Prix,hulkenberg,3,44,28.736
2020,5,70th Anniversary Grand Prix,latifi,3,46,29.049
2020,6,Spanish Grand Prix,albon,1,17,21.663
2020,6,Spanish Grand Prix,russell,1,19,22.708
2020,6,Spanish Grand Prix,raikkonen,1,20,22.314
2020,6,Spanish Grand Prix,max_verstappen,1,21,21.532
2020,6,Spanish Grand Prix,gasly,1,21,22.241
2020,6,Spanish Grand Prix,norris,1,21,22.099
2020,6,Spanish Grand Prix,kvyat,1,21,23.036
2020,6,Spanish Grand Prix,giovinazzi,1,21,22.243
2020,6,Spanish Grand Prix,sainz,1,22,22.078
2020,6,Spanish Grand Prix,hamilton,1,23,23.377
2020,6,Spanish Grand Prix,bottas,1,23,22.310
2020,6,Spanish Grand Prix,stroll,1,27,22.351
2020,6,Spanish Grand Prix,kevin_magnussen,1,28,24.148
2020,6,Spanish Grand Prix,latifi,1,28,22.322
2020,6,Spanish Grand Prix,perez,1,29,22.641
2020,6,Spanish Grand Prix,leclerc,1,29,22.274
2020,6,Spanish Grand Prix,vettel,1,29,21.820
2020,6,Spanish Grand Prix,grosjean,1,32,23.212
2020,6,Spanish Grand Prix,ocon,1,34,22.366
2020,6,Spanish Grand Prix,ricciardo,1,35,21.837
2020,6,Spanish Grand Prix,russell,2,35,21.889
2020,6,Spanish Grand Prix,albon,2,39,21.804
2020,6,Spanish Grand Prix,max_verstappen,2,41,21.601
2020,6,Spanish Grand Prix,sainz,2,41,22.166
2020,6,Spanish Grand Prix,stroll,2,42,22.388
2020,6,Spanish Grand Prix,gasly,2,42,22.394
2020,6,Spanish Grand Prix,norris,2,44,21.761
2020,6,Spanish Grand Prix,raikkonen,2,44,22.197
2020,6,Spanish Grand Prix,kvyat,2,45,22.079
2020,6,Spanish Grand Prix,giovinazzi,2,45,21.794
2020,6,Spanish Grand Prix,bottas,2,48,22.143
2020,6,Spanish Grand Prix,hamilton,2,50,21.853
2020,6,Spanish Grand Prix,latifi,2,49,22.475
2020,6,Spanish Grand Prix,grosjean,2,62,24.010
2020,6,Spanish Grand Prix,bottas,3,64,22.607
2020,7,Belgian Grand Prix,leclerc,1,10,30.678
2020,7,Belgian Grand Prix,raikkonen,1,10,22.960
2020,7,Belgian Grand Prix,grosjean,1,10,23.636
2020,7,Belgian Grand Prix,kevin_magnussen,1,10,26.156
2020,7,Belgian Grand Prix,latifi,1,10,23.532
2020,7,Belgian Grand Prix,hamilton,1,11,23.298
2020,7,Belgian Grand Prix,bottas,1,11,25.548
2020,7,Belgian Grand Prix,max_verstappen,1,11,23.314
2020,7,Belgian Grand Prix,ricciardo,1,11,23.586
2020,7,Belgian Grand Prix,ocon,1,11,24.305
2020,7,Belgian Grand Prix,albon,1,11,22.738
2020,7,Belgian Grand Prix,stroll,1,11,23.689
2020,7,Belgian Grand Prix,norris,1,11,23.046
2020,7,Belgian Grand Prix,kvyat,1,11,23.769
2020,7,Belgian Grand Prix,vettel,1,11,22.982
2020,7,Belgian Grand Prix,perez,1,18,23.175
2020,7,Belgian Grand Prix,leclerc,2,24,25.100
2020,7,Belgian Grand Prix,gasly,1,26,22.681
2020,7,Belgian Grand Prix,latifi,2,30,23.477
2020,7,Belgian Grand Prix,kevin_magnussen,2,35,24.339
2020,8,Italian Grand Prix,kevin_magnussen,1,1,40.078
2020,8,Italian Grand Prix,latifi,1,16,26.335
2020,8,Italian Grand Prix,leclerc,1,17,24.344
2020,8,Italian Grand Prix,raikkonen,1,18,24.454
2020,8,Italian Grand Prix,gasly,1,19,24.096
2020,8,Italian Grand Prix,hamilton,1,20,24.671
2020,8,Italian Grand Prix,giovinazzi,1,20,23.998
2020,8,Italian Grand Prix,sainz,1,22,24.398
2020,8,Italian Grand Prix,norris,1,22,24.612
2020,8,Italian Grand Prix,ricciardo,1,22,25.498
2020,8,Italian Grand Prix,perez,1,22,26.693
2020,8,Italian Grand Prix,bottas,1,22,24.410
2020,8,Italian Grand Prix,max_verstappen,1,22,26.149
2020,8,Italian Grand Prix,ocon,1,22,25.290
2020,8,Italian Grand Prix,kvyat,1,22,25.920
2020,8,Italian Grand Prix,albon,1,22,29.661
2020,8,Italian Grand Prix,grosjean,1,22,25.936
2020,8,Italian Grand Prix,russell,1,22,25.249
2020,8,Italian Grand Prix,hamilton,2,26,25:16.864
2020,8,Italian Grand Prix,stroll,1,26,25:17.308
2020,8,Italian Grand Prix,gasly,2,26,25:19.879
2020,8,Italian Grand Prix,raikkonen,2,26,25:20.985
2020,8,Italian Grand Prix,giovinazzi,2,26,25:21.825
2020,8,Italian Grand Prix,sainz,2,26,25:22.369
2020,8,Italian Grand Prix,norris,2,26,25:22.009
2020,8,Italian Grand Prix,bottas,2,26,25:22.264
2020,8,Italian Grand Prix,latifi,2,26,25:23.130
2020,8,Italian Grand Prix,ricciardo,2,26,25:23.637
2020,8,Italian Grand Prix,max_verstappen,2,26,25:22.796
2020,8,Italian Grand Prix,ocon,2,26,25:23.223
2020,8,Italian Grand Prix,kvyat,2,26,25:24.139
2020,8,Italian Grand Prix,perez,2,26,25:24.989
2020,8,Italian Grand Prix,russell,2,26,25:27.938
2020,8,Italian Grand Prix,albon,2,26,25:28.247
2020,8,Italian Grand Prix,grosjean,2,26,25:30.188
2020,8,Italian Grand Prix,hamilton,3,28,31.643
2020,8,Italian Grand Prix,giovinazzi,3,30,31.480
2020,9,Tuscan Grand Prix,raikkonen,1,1,30.623
2020,9,Tuscan Grand Prix,vettel,1,1,33.583
2020,9,Tuscan Grand Prix,bottas,1,7,17.560
2020,9,Tuscan Grand Prix,hamilton,1,7,17.536
2020,9,Tuscan Grand Prix,leclerc,1,7,17.516
2020,9,Tuscan Grand Prix,albon,1,7,17.591
2020,9,Tuscan Grand Prix,stroll,1,7,17.625
2020,9,Tuscan Grand Prix,ricciardo,1,7,17.464
2020,9,Tuscan Grand Prix,perez,1,7,17.531
2020,9,Tuscan Grand Prix,norris,1,7,17.845
2020,9,Tuscan Grand Prix,kvyat,1,7,17.522
2020,9,Tuscan Grand Prix,russell,1,7,18.399
2020,9,Tuscan Grand Prix,ocon,1,7,17.455
2020,9,Tuscan Grand Prix,raikkonen,2,7,17.594
2020,9,Tuscan Grand Prix,vettel,2,7,17.516
2020,9,Tuscan Grand Prix,grosjean,1,7,24.781
2020,9,Tuscan Grand Prix,bottas,2,8,23:56.402
2020,9,Tuscan Grand Prix,hamilton,2,8,23:56.696
2020,9,Tuscan Grand Prix,leclerc,2,8,23:56.871
2020,9,Tuscan Grand Prix,albon,2,8,23:58.719
2020,9,Tuscan Grand Prix,stroll,2,8,23:59.578
2020,9,Tuscan Grand Prix,ricciardo,2,8,24
2020,9,Tuscan Grand Prix,perez,2,8,24:01.547
2020,9,Tuscan Grand Prix,norris,2,8,24:05.614
2020,9,Tuscan Grand Prix,kvyat,2,8,24:05.955
2020,9,Tuscan Grand Prix,russell,2,8,24:07.186
2020,9,Tuscan Grand Prix,raikkonen,3,8,24:10.186
2020,9,Tuscan Grand Prix,vettel,3,8,24:09.513
2020,9,Tuscan Grand Prix,grosjean,2,8,24:10.651
2020,9,Tuscan Grand Prix,leclerc,3,21,23.469
2020,9,Tuscan Grand Prix,ricciardo,3,27,22.777
2020,9,Tuscan Grand Prix,raikkonen,4,27,33.281
2020,9,Tuscan Grand Prix,perez,3,28,23.088
2020,9,Tuscan Grand Prix,vettel,4,28,22.995
2020,9,Tuscan Grand Prix,grosjean,3,28,23.720
2020,9,Tuscan Grand Prix,norris,3,29,24.137
2020,9,Tuscan Grand Prix,kvyat,3,29,23.113
2020,9,Tuscan Grand Prix,russell,3,29,23.638
2020,9,Tuscan Grand Prix,stroll,3,30,22.846
2020,9,Tuscan Grand Prix,bottas,3,31,23.111
2020,9,Tuscan Grand Prix,hamilton,3,32,22.445
2020,9,Tuscan Grand Prix,albon,3,32,22.387
2020,9,Tuscan Grand Prix,leclerc,4,37,23.367
2020,9,Tuscan Grand Prix,raikkonen,5,42,28.960
2020,9,Tuscan Grand Prix,bottas,4,43,23.199
2020,9,Tuscan Grand Prix,grosjean,4,42,24.002
2020,9,Tuscan Grand Prix,ricciardo,4,43,22.963
2020,9,Tuscan Grand Prix,albon,4,43,22.822
2020,9,Tuscan Grand Prix,perez,4,43,23.002
2020,9,Tuscan Grand Prix,norris,4,43,24.820
2020,9,Tuscan Grand Prix,kvyat,4,43,22.745
2020,9,Tuscan Grand Prix,russell,4,43,23.367
2020,9,Tuscan Grand Prix,vettel,5,43,22.489
2020,9,Tuscan Grand Prix,hamilton,4,44,22.800
2020,9,Tuscan Grand Prix,hamilton,5,45,21:40.911
2020,9,Tuscan Grand Prix,bottas,5,45,21:42.010
2020,9,Tuscan Grand Prix,raikkonen,6,44,19:40.725
2020,9,Tuscan Grand Prix,grosjean,5,44,19:41.863
2020,9,Tuscan Grand Prix,ricciardo,5,45,21:39.801
2020,9,Tuscan Grand Prix,albon,5,45,21:42.435
2020,9,Tuscan Grand Prix,perez,5,45,21:39.712
2020,9,Tuscan Grand Prix,norris,5,45,21:32.871
2020,9,Tuscan Grand Prix,kvyat,5,45,21:30.227
2020,9,Tuscan Grand Prix,leclerc,5,45,21:25.145
2020,9,Tuscan Grand Prix,russell,5,45,21:09.095
2020,9,Tuscan Grand Prix,vettel,6,45,21:06.590
2020,10,Russian Grand Prix,russell,1,1,30.165
2020,10,Russian Grand Prix,albon,1,1,30.211
2020,10,Russian Grand Prix,norris,1,1,37.108
2020,10,Russian Grand Prix,russell,2,14,29.433
2020,10,Russian Grand Prix,ricciardo,1,15,30.112
2020,10,Russian Grand Prix,hamilton,1,16,41.352
2020,10,Russian Grand Prix,giovinazzi,1,16,29.767
2020,10,Russian Grand Prix,grosjean,1,17,30.054
2020,10,Russian Grand Prix,latifi,1,17,29.862
2020,10,Russian Grand Prix,ocon,1,18,30.068
2020,10,Russian Grand Prix,gasly,1,18,29.770
2020,10,Russian Grand Prix,kevin_magnussen,1,19,30.188
2020,10,Russian Grand Prix,perez,1,20,29.602
2020,10,Russian Grand Prix,max_verstappen,1,25,28.748
2020,10,Russian Grand Prix,bottas,1,26,29.750
2020,10,Russian Grand Prix,albon,2,27,30.111
2020,10,Russian Grand Prix,leclerc,1,28,30.261
2020,10,Russian Grand Prix,kvyat,1,30,29.662
2020,10,Russian Grand Prix,vettel,1,30,29.395
2020,10,Russian Grand Prix,raikkonen,1,35,33.317
2020,10,Russian Grand Prix,gasly,2,42,29.409
2020,10,Russian Grand Prix,grosjean,2,42,29.988
2020,10,Russian Grand Prix,norris,2,47,31.368
2020,10,Russian Grand Prix,russell,3,50,29.675
2020,11,Eifel Grand Prix,albon,1,7,23.562
2020,11,Eifel Grand Prix,leclerc,1,10,22.560
2020,11,Eifel Grand Prix,raikkonen,1,10,22.865
2020,11,Eifel Grand Prix,vettel,1,11,22.616
2020,11,Eifel Grand Prix,russell,1,11,22.496
2020,11,Eifel Grand Prix,bottas,1,13,22.625
2020,11,Eifel Grand Prix,kevin_magnussen,1,14,23.016
2020,11,Eifel Grand Prix,latifi,1,14,24.737
2020,11,Eifel Grand Prix,giovinazzi,1,15,22.482
2020,11,Eifel Grand Prix,hamilton,1,16,23.983
2020,11,Eifel Grand Prix,max_verstappen,1,16,22.106
2020,11,Eifel Grand Prix,ricciardo,1,16,22.159
2020,11,Eifel Grand Prix,kvyat,1,17,30.826
2020,11,Eifel Grand Prix,perez,1,28,22.880
2020,11,Eifel Grand Prix,sainz,1,28,22.641
2020,11,Eifel Grand Prix,grosjean,1,28,23.635
2020,11,Eifel Grand Prix,norris,1,29,21.991
2020,11,Eifel Grand Prix,hulkenberg,1,29,22.700
2020,11,Eifel Grand Prix,gasly,1,30,22.625
2020,11,Eifel Grand Prix,latifi,2,33,24.063
2020,11,Eifel Grand Prix,kevin_magnussen,2,34,23.114
2020,11,Eifel Grand Prix,leclerc,2,35,23.111
2020,11,Eifel Grand Prix,giovinazzi,2,36,22.772
2020,11,Eifel Grand Prix,vettel,2,41,24.366
2020,11,Eifel Grand Prix,ricciardo,2,44,22.530
2020,11,Eifel Grand Prix,sainz,2,44,22.503
2020,11,Eifel Grand Prix,hamilton,2,45,23.180
2020,11,Eifel Grand Prix,max_verstappen,2,45,22.568
2020,11,Eifel Grand Prix,gasly,2,44,22.917
2020,11,Eifel Grand Prix,hulkenberg,2,44,22.686
2020,11,Eifel Grand Prix,raikkonen,2,44,33.016
2020,11,Eifel Grand Prix,kvyat,2,44,22.527
2020,11,Eifel Grand Prix,perez,2,45,22.612
2020,12,Portuguese Grand Prix,perez,1,1,26.177
2020,12,Portuguese Grand Prix,raikkonen,1,11,29.061
2020,12,Portuguese Grand Prix,ricciardo,1,14,26.999
2020,12,Portuguese Grand Prix,norris,1,18,34.807
2020,12,Portuguese Grand Prix,stroll,1,18,36.314
2020,12,Portuguese Grand Prix,albon,1,19,26.287
2020,12,Portuguese Grand Prix,max_verstappen,1,23,26.394
2020,12,Portuguese Grand Prix,latifi,1,24,26.739
2020,12,Portuguese Grand Prix,kvyat,1,25,27.211
2020,12,Portuguese Grand Prix,sainz,1,26,27.299
2020,12,Portuguese Grand Prix,grosjean,1,26,26.985
2020,12,Portuguese Grand Prix,vettel,1,27,26.666
2020,12,Portuguese Grand Prix,gasly,1,28,27.204
2020,12,Portuguese Grand Prix,giovinazzi,1,28,26.473
2020,12,Portuguese Grand Prix,kevin_magnussen,1,31,27.300
2020,12,Portuguese Grand Prix,leclerc,1,34,26.940
2020,12,Portuguese Grand Prix,stroll,2,34,37.483
2020,12,Portuguese Grand Prix,russell,1,36,32.991
2020,12,Portuguese Grand Prix,hamilton,1,40,27.162
2020,12,Portuguese Grand Prix,bottas,1,41,26.512
2020,12,Portuguese Grand Prix,norris,2,43,27.750
2020,12,Portuguese Grand Prix,perez,2,45,26.635
2020,12,Portuguese Grand Prix,albon,2,46,25.882
2020,12,Portuguese Grand Prix,ocon,1,53,28.535
2020,12,Portuguese Grand Prix,kvyat,2,55,32.943
2020,13,Emilia Romagna Grand Prix,stroll,1,1,36.189
2020,13,Emilia Romagna Grand Prix,grosjean,1,9,30.422
2020,13,Emilia Romagna Grand Prix,giovinazzi,1,10,29.745
2020,13,Emilia Romagna Grand Prix,russell,1,11,29.707
2020,13,Emilia Romagna Grand Prix,leclerc,1,13,30.243
2020,13,Emilia Romagna Grand Prix,norris,1,13,29.683
2020,13,Emilia Romagna Grand Prix,ocon,1,13,30.559
2020,13,Emilia Romagna Grand Prix,ricciardo,1,14,30.204
2020,13,Emilia Romagna Grand Prix,kvyat,1,14,30.277
2020,13,Emilia Romagna Grand Prix,albon,1,14,29.770
2020,13,Emilia Romagna Grand Prix,sainz,1,17,29.950
2020,13,Emilia Romagna Grand Prix,max_verstappen,1,18,29.427
2020,13,Emilia Romagna Grand Prix,bottas,1,19,29.600
2020,13,Emilia Romagna Grand Prix,perez,1,27,29.985
2020,13,Emilia Romagna Grand Prix,kevin_magnussen,1,27,30.708
2020,13,Emilia Romagna Grand Prix,hamilton,1,30,30.382
2020,13,Emilia Romagna Grand Prix,stroll,2,29,30.566
2020,13,Emilia Romagna Grand Prix,latifi,1,34,29.892
2020,13,Emilia Romagna Grand Prix,vettel,1,39,40.497
2020,13,Emilia Romagna Grand Prix,raikkonen,1,48,29.863
2020,13,Emilia Romagna Grand Prix,grosjean,2,50,31.199
2020,13,Emilia Romagna Grand Prix,bottas,2,51,30.129
2020,13,Emilia Romagna Grand Prix,perez,2,51,30.555
2020,13,Emilia Romagna Grand Prix,kvyat,2,51,29.809
2020,13,Emilia Romagna Grand Prix,sainz,2,51,30.614
2020,13,Emilia Romagna Grand Prix,hamilton,2,52,30.925
2020,13,Emilia Romagna Grand Prix,vettel,2,51,29.934
2020,13,Emilia Romagna Grand Prix,stroll,3,52,36.630
2020,13,Emilia Romagna Grand Prix,norris,2,53,30.203
2020,13,Emilia Romagna Grand Prix,albon,2,59,29.552
2020,14,Turkish Grand Prix,ocon,1,1,25.719
2020,14,Turkish Grand Prix,leclerc,1,6,24.275
2020,14,Turkish Grand Prix,bottas,1,7,23.398
2020,14,Turkish Grand Prix,vettel,1,8,24.022
2020,14,Turkish Grand Prix,hamilton,1,8,23.860
2020,14,Turkish Grand Prix,raikkonen,1,8,30.765
2020,14,Turkish Grand Prix,kevin_magnussen,1,8,24.552
2020,14,Turkish Grand Prix,giovinazzi,1,8,25.432
2020,14,Turkish Grand Prix,kvyat,1,8,23.417
2020,14,Turkish Grand Prix,grosjean,1,8,26.686
2020,14,Turkish Grand Prix,stroll,1,9,23.730
2020,14,Turkish Grand Prix,latifi,1,8,24.738
2020,14,Turkish Grand Prix,norris,1,9,22.684
2020,14,Turkish Grand Prix,perez,1,10,25.163
2020,14,Turkish Grand Prix,ricciardo,1,10,23.470
2020,14,Turkish Grand Prix,sainz,1,10,23.910
2020,14,Turkish Grand Prix,gasly,1,10,23.669
2020,14,Turkish Grand Prix,ocon,2,10,23.475
2020,14,Turkish Grand Prix,max_verstappen,1,11,24.256
2020,14,Turkish Grand Prix,albon,1,12,22.602
2020,14,Turkish Grand Prix,max_verstappen,2,18,22.518
2020,14,Turkish Grand Prix,leclerc,2,30,23.687
2020,14,Turkish Grand Prix,raikkonen,2,30,31.356
2020,14,Turkish Grand Prix,ricciardo,2,32,23.208
2020,14,Turkish Grand Prix,russell,1,32,22.692
2020,14,Turkish Grand Prix,vettel,2,33,25.401
2020,14,Turkish Grand Prix,sainz,2,33,23.537
2020,14,Turkish Grand Prix,gasly,2,33,23.288
2020,14,Turkish Grand Prix,albon,2,34,22.490
2020,14,Turkish Grand Prix,kevin_magnussen,2,34,2:33.964
2020,14,Turkish Grand Prix,stroll,2,36,23.650
2020,14,Turkish Grand Prix,norris,2,36,23.686
2020,14,Turkish Grand Prix,grosjean,2,36,31.422
2020,14,Turkish Grand Prix,latifi,2,38,36.599
2020,14,Turkish Grand Prix,max_verstappen,3,43,22.787
2020,14,Turkish Grand Prix,russell,2,42,22.888
2020,14,Turkish Grand Prix,bottas,2,46,22.853
2020,14,Turkish Grand Prix,raikkonen,3,50,23.180
2020,15,Bahrain Grand Prix,hamilton,1,1,19:23.979
2020,15,Bahrain Grand Prix,max_verstappen,1,1,19:24.529
2020,15,Bahrain Grand Prix,perez,1,1,19:23.442
2020,15,Bahrain Grand Prix,albon,1,1,19:21.607
2020,15,Bahrain Grand Prix,ricciardo,1,1,19:19.722
2020,15,Bahrain Grand Prix,bottas,1,1,19:19.205
2020,15,Bahrain Grand Prix,gasly,1,1,19:20.469
2020,15,Bahrain Grand Prix,ocon,1,1,19:20.946
2020,15,Bahrain Grand Prix,norris,1,1,19:13.898
2020,15,Bahrain Grand Prix,leclerc,1,1,19:14.255
2020,15,Bahrain Grand Prix,giovinazzi,1,1,19:14.906
2020,15,Bahrain Grand Prix,stroll,1,1,19:14.123
2020,15,Bahrain Grand Prix,sainz,1,1,19:17.291
2020,15,Bahrain Grand Prix,kevin_magnussen,1,1,19:16.990
2020,15,Bahrain Grand Prix,vettel,1,1,19:17.042
2020,15,Bahrain Grand Prix,latifi,1,1,19:17.995
2020,15,Bahrain Grand Prix,raikkonen,1,1,19:21.539
2020,15,Bahrain Grand Prix,russell,1,1,19:23.297
2020,15,Bahrain Grand Prix,kvyat,1,1,19:23.014
2020,15,Bahrain Grand Prix,kevin_magnussen,2,3,38.297
2020,15,Bahrain Grand Prix,bottas,2,4,24.936
2020,15,Bahrain Grand Prix,ricciardo,2,16,24.617
2020,15,Bahrain Grand Prix,ocon,2,17,24.076
2020,15,Bahrain Grand Prix,kvyat,2,17,37.317
2020,15,Bahrain Grand Prix,raikkonen,2,17,32.278
2020,15,Bahrain Grand Prix,norris,2,18,24.679
2020,15,Bahrain Grand Prix,hamilton,2,19,24.061
2020,15,Bahrain Grand Prix,albon,2,19,24.172
2020,15,Bahrain Grand Prix,max_verstappen,2,20,24.622
2020,15,Bahrain Grand Prix,perez,2,20,24.317
2020,15,Bahrain Grand Prix,russell,2,20,24.029
2020,15,Bahrain Grand Prix,giovinazzi,2,20,24.145
2020,15,Bahrain Grand Prix,vettel,2,20,24.774
2020,15,Bahrain Grand Prix,sainz,2,21,24.511
2020,15,Bahrain Grand Prix,latifi,2,21,24.248
2020,15,Bahrain Grand Prix,leclerc,2,23,25.199
2020,15,Bahrain Grand Prix,gasly,2,25,24.398
2020,15,Bahrain Grand Prix,bottas,3,25,24.734
2020,15,Bahrain Grand Prix,kevin_magnussen,3,27,25.924
2020,15,Bahrain Grand Prix,kvyat,3,33,24.135
2020,15,Bahrain Grand Prix,max_verstappen,3,34,26.950
2020,15,Bahrain Grand Prix,albon,3,34,23.848
2020,15,Bahrain Grand Prix,ocon,3,34,25.254
2020,15,Bahrain Grand Prix,hamilton,3,35,24.345
2020,15,Bahrain Grand Prix,perez,3,36,24.589
2020,15,Bahrain Grand Prix,ricciardo,3,36,24.817
2020,15,Bahrain Grand Prix,latifi,3,37,24.024
